Time_to_land;Initial_time;ARP_distance;ARP_azimuth;Heading;Altitude;IAS;GS;Barometric_pressure;Wind_direction;Wind_variability;Wind_speed;Visibility;European_airlines;American_airlines;Latam_airlines;Other_airlines;Day_of_the_week;Mix_index;WTC;RWY
622;18426;67972.19731;240.7729399;232.0923702;3048;264;444;1013;320;0;5;10000;0;0;0;1;1;157.1428571;M;25R
596;44573;67872.74636;224.7391308;184.9001508;2529.84;256;424;1014;230;0;13;10000;1;0;0;0;1;100;M;25R
802;18751;67985.03067;276.0666077;274.9803455;2720.34;263;430;1013;320;0;5;10000;1;0;0;0;1;128.5714286;M;25R
624;18766;67923.65307;246.6198655;233.6484819;3070.86;257;414;1013;320;0;5;10000;1;0;0;0;1;128.5714286;M;25R
636;19102;67800.60977;204.0278844;174.5801556;3421.38;270;426;1013;320;0;5;10000;1;0;0;0;1;128.5714286;M;25R
665;36936;67908.89766;302.5326259;302.9588485;3406.14;321;362;1014;230;35;7;10000;1;0;0;0;1;128.5714286;M;25R
734;56422;64636.98277;9.825652442;236.722689;3939.54;225;392;1014;250;0;15;10000;1;0;0;0;1;85.71428571;M;25R
657;19207;67977.30925;225.2507792;178.7533972;3101.34;233;412;1013;320;0;5;10000;1;0;0;0;1;128.5714286;M;25R
918;19359;67496.87936;10.27203812;236.8136209;4213.86;250;264;1013;320;0;5;10000;1;0;0;0;1;125;M;25R
849;34356;67854.49864;5.635507166;338.7662761;4267.2;249;282;1014;220;30;8;10000;1;0;0;0;1;100;M;25R
1085;46626;67356.49249;10.25581305;277.5220966;4099.56;207;332;1013;210;0;11;10000;1;0;0;0;1;100;M;25R
965;57021;67958.01931;10.2059689;236.8043568;4099.56;249;396;1014;250;0;15;10000;1;0;0;0;1;85.71428571;M;25R
737;69189;58976.95815;0.806190176;291.1855187;3794.76;249;280;1014;240;0;10;10000;1;0;0;0;1;118.1818182;M;25R
792;20329;67912.9369;10.86627909;354.1466925;4061.46;282;408;1013;330;0;6;10000;1;0;0;0;1;100;M;25R
767;67775;67887.01403;294.9880819;8.131967936;3139.44;192;188;1014;220;50;3;10000;1;0;0;0;1;133.3333333;M;25R
620;20130;67819.81347;239.9413507;211.8078375;2636.52;255;430;1013;330;0;6;10000;1;0;0;0;1;100;M;25R
684;58891;67929.66662;248.8819135;212.1554432;2667;268;442;1015;250;0;14;10000;1;0;0;0;1;100;M;25R
634;20269;67957.9249;253.8963843;241.5270357;1950.72;262;442;1013;330;0;6;10000;1;0;0;0;1;100;M;25R
854;20707;67620.89973;38.31790791;52.65531003;4503.42;261;492;1013;330;0;6;10000;1;0;0;0;1;100;M;25R
959;62380;67980.30778;225.3828802;163.4820178;2781.3;267;414;1014;290;40;6;10000;1;0;0;0;1;100;M;25R
889;20674;67556.83379;92.75320806;86.56642656;5387.34;246;346;1013;330;0;6;10000;1;0;0;0;1;100;M;25R
638;20799;67999.01948;215.2714748;177.2975879;2849.88;240;430;1013;330;0;6;10000;1;0;0;0;1;100;M;25R
649;21001;67977.90131;225.228009;179.0144768;2712.72;241;424;1013;330;0;6;10000;1;0;0;0;1;100;M;25R
737;21271;67977.6302;259.5947418;233.4276984;3108.96;264;430;1013;330;0;6;10000;1;0;0;0;1;100;M;25R
705;62307;67699.59206;259.9259516;236.5714438;3002.28;268;446;1014;290;40;6;10000;1;0;0;0;1;100;M;25R
757;21415;67956.68649;276.0679015;274.7694957;2407.92;248;428;1013;330;0;6;10000;1;0;0;0;1;100;M;25R
631;21886;65051.28538;3.683099074;273.4537857;3939.54;234;298;1013;310;55;5;10000;1;0;0;0;1;100;M;25R
1179;72722;65342.947;359.1001001;267.483362;3962.4;248;270;1014;300;40;4;10000;1;0;0;0;1;100;M;25R
876;21933;67996.17455;259.5584928;210.9005387;3124.2;265;430;1013;310;55;5;10000;1;0;0;0;1;100;M;25R
582;41302;67959.9719;248.249813;213.7654447;4564.38;265;426;1014;230;0;11;10000;1;0;0;0;1;133.3333333;M;25R
913;22154;67954.6923;259.6086895;208.0568339;2141.22;264;444;1013;310;55;5;10000;1;0;0;0;1;100;M;25R
892;22191;67810.69899;259.7774285;203.9985448;2979.42;265;444;1013;310;55;5;10000;1;0;0;0;1;100;M;25R
817;22618;67857.82541;276.0770157;274.8646436;3192.78;253;430;1013;310;55;5;10000;1;0;0;0;1;100;M;25R
618;43613;67895.09208;236.4064062;203.6350728;3032.76;276;410;1014;230;0;13;10000;1;0;0;0;1;100;M;25R
1135;60246;67773.31193;38.34829172;33.19699057;4846.32;252;360;1014;260;0;14;10000;1;0;0;0;1;120;M;25R
1118;22323;67864.1797;259.6767686;241.4514815;2926.08;257;428;1013;310;55;5;10000;0;0;0;0;1;100;M;25R
1082;22599;67955.20178;225.4171864;177.7394983;2941.32;241;412;1013;310;55;5;10000;1;0;0;0;1;100;M;25R
817;22699;67663.03558;130.5291632;108.6429424;4610.1;269;296;1013;310;55;5;10000;1;0;0;0;1;100;M;25R
680;62810;67786.95487;225.4916894;173.9153006;2628.9;242;424;1014;290;40;6;10000;1;0;0;0;1;100;M;25R
616;23202;67721.45357;272.2175789;277.183332;2720.34;253;430;1013;310;55;5;10000;1;0;0;0;1;118.1818182;M;25R
826;40602;65971.22771;19.58817302;27.13086116;5349.24;259;492;1014;230;0;11;10000;1;0;0;0;1;166.6666667;M;25R
700;57117;67731.80211;187.7259591;145.7822044;3337.56;290;444;1014;250;0;15;10000;1;0;0;0;1;87.5;M;25R
699;70922;67611.5335;304.30983;9.206696171;3512.82;296;410;1014;250;0;11;10000;1;0;0;0;1;100;M;25R
749;49030;67979.45176;209.9807379;172.3339173;3467.1;258;366;;;;;;1;0;0;0;1;100;M;25R
901;23180;67637.21089;130.3943488;110.4100478;4526.28;276;330;1013;310;55;5;10000;0;1;0;0;1;100;H;25R
716;23344;67868.34541;244.1101572;231.5875286;2225.04;270;446;1013;310;55;5;10000;0;0;0;1;1;118.1818182;M;25R
1201;63856;67714.41884;91.52940265;81.96022515;5646.42;237;346;1014;310;35;5;10000;1;0;0;0;1;100;M;25R
1290;23518;67615.65203;130.5639973;109.2202431;4602.48;269;346;1013;310;0;4;10000;0;1;0;0;1;116.6666667;H;25R
1366;23658;67709.14508;130.5067145;109.6976157;4960.62;249;286;1013;310;0;4;10000;1;0;0;0;1;133.3333333;M;25R
769;24276;67998.29097;208.7583995;154.1818851;3512.82;269;350;1013;310;0;4;10000;1;0;0;0;1;120;M;25R
704;24434;67912.12896;230.4745759;178.4366928;2743.2;253;440;1013;310;0;4;10000;1;0;0;0;1;118.1818182;M;25R
705;24308;67966.77519;225.4067042;174.91611;2720.34;235;408;1013;310;0;4;10000;1;0;0;0;1;118.1818182;M;25R
753;61530;67903.77099;225.4354978;187.2487445;2735.58;270;424;1014;290;40;6;10000;1;0;0;0;1;114.2857143;M;25R
1217;24763;67948.06653;92.72989691;85.93952746;5151.12;269;366;1013;310;0;4;10000;1;0;0;0;1;120;M;25R
677;25152;67903.66545;259.6936657;210.416345;2895.6;278;440;1013;310;0;4;10000;1;0;0;0;1;100;M;25R
647;25320;67915.60678;254.9436792;212.1454706;3040.38;253;414;1014;220;180;5;10000;1;0;0;0;1;100;M;25R
590;25510;67874.171;242.7004151;232.2763988;3154.68;272;458;1014;220;180;5;10000;0;0;0;1;1;100;H;25R
760;25688;67957.53903;208.9282392;159.9782432;3649.98;248;398;1014;220;180;5;10000;1;0;0;0;1;125;M;25R
694;68722;67849.2913;208.9250283;172.4854172;2987.04;246;408;1014;240;0;10;10000;1;0;0;0;1;122.2222222;M;25R
747;25839;67995.79647;208.7545278;172.3149757;3413.76;291;398;1014;220;180;5;10000;1;0;0;0;1;122.2222222;M;25R
692;26325;67913.81888;207.0997638;174.1692305;3611.88;244;378;1014;220;180;5;10000;1;0;0;0;1;133.3333333;M;25R
596;26472;67862.7105;242.1847157;237.9365093;3131.82;257;428;1014;220;180;5;10000;1;0;0;0;1;128.5714286;M;25R
779;26562;67765.85639;209.1240549;152.3669699;3329.94;278;398;1014;220;180;5;10000;1;0;0;0;1;125;M;25R
616;52326;67977.04613;238.5620566;211.3853459;3055.62;256;428;1014;230;0;15;10000;1;0;0;0;1;128.5714286;M;25R
765;73561;67980.35933;194.681161;174.3541875;3314.7;268;396;1014;300;40;4;10000;1;0;0;0;1;122.2222222;M;25R
655;27286;67970.56414;251.4776556;213.5644796;3642.36;254;414;1014;310;50;4;10000;1;0;0;0;1;128.5714286;M;25R
746;27599;67998.94631;275.8890603;276.0847921;3162.3;247;456;1014;310;50;4;10000;1;0;0;0;1;133.3333333;M;25R
896;57483;67921.29516;38.49712618;52.38805449;5334;250;494;1014;250;0;15;10000;1;0;0;0;1;83.33333333;M;25R
587;27898;67947.85217;215.8712062;179.5310905;3086.1;263;430;1014;310;50;4;10000;1;0;0;0;1;100;M;25R
626;27916;67378.13607;197.4229344;147.3845566;3528.06;311;410;1014;310;50;4;10000;1;0;0;0;1;100;M;25R
817;28009;67873.69459;259.7065969;235.5147522;3307.08;262;430;1014;310;50;4;10000;0;0;0;1;1;100;M;25R
1059;55336;67646.73582;94.13681338;91.33441848;5524.5;256;334;1014;230;0;14;10000;1;0;0;0;1;100;M;25R
764;28211;67997.03094;208.8997857;171.99043;3307.08;246;348;1014;310;50;4;10000;1;0;0;0;1;100;M;25R
714;28478;67335.96546;260.3887056;209.8146918;3032.76;251;414;1014;310;50;4;10000;0;0;0;1;1;100;M;25R
644;28518;67992.82978;223.3356761;179.8370168;2727.96;303;332;1014;310;50;4;10000;0;0;0;0;1;100;M;25R
1006;28944;67785.79479;276.0467828;277.5688649;3101.34;263;440;1014;128;180;2;10000;1;0;0;0;1;100;M;25R
680;29020;67959.12389;225.388137;176.8084111;2636.52;275;430;1014;128;180;2;10000;1;0;0;0;1;100;M;25R
867;50871;67880.74174;272.2826007;212.8664535;3825.24;251;424;1014;230;0;18;10000;1;0;0;0;1;100;M;25R
1044;64874;67974.09705;297.3489275;266.3318983;5273.04;264;280;1014;300;55;3;10000;1;0;0;0;1;100;M;25R
934;29046;67704.99823;276.1149225;272.9815113;3566.16;262;430;1014;128;180;2;10000;1;0;0;0;1;100;M;25R
1243;29764;67995.24243;38.60175435;49.30702119;5440.68;258;494;1014;128;180;2;10000;1;0;0;0;1;100;M;25R
1007;59443;67627.20357;38.13639072;52.156516;4937.76;258;492;1014;260;0;14;10000;1;0;0;0;1;100;M;25R
865;76910;67878.19268;38.49298185;57.5926016;4328.16;255;472;1015;260;30;6;10000;1;0;0;0;1;100;M;25L
1074;29604;67960.57877;208.8613741;173.7789766;3710.94;270;360;1014;128;180;2;10000;1;0;0;0;1;100;M;25R
950;29942;67136.9842;130.7177759;109.6165151;4472.94;286;362;1014;128;180;2;10000;0;1;0;0;1;100;H;25R
1315;30122;67807.18703;38.4670709;47.02828535;4701.54;273;494;1014;128;180;2;10000;1;0;0;0;1;118.1818182;M;25R
1094;59889;67751.25595;38.35227331;52.09793253;6758.94;266;478;1014;260;0;14;10000;1;0;0;0;1;100;M;25R
1296;30163;67920.74075;92.7093717;86.04814616;5509.26;340;478;1014;128;180;2;10000;1;0;0;0;1;116.6666667;M;25R
951;30270;67955.56156;208.8343285;147.5728154;3657.6;270;332;1014;128;180;2;10000;1;0;0;0;1;116.6666667;M;25R
785;54336;67997.96769;208.7632238;171.9892227;4114.8;281;362;1014;230;0;14;10000;1;0;0;0;1;128.5714286;M;25R
1101;30345;67956.7261;259.6175284;245.0638949;5090.16;264;440;1014;128;180;2;10000;1;0;0;0;1;115.3846154;M;25R
1050;30852;67885.74433;209.0628839;176.0620252;3901.44;281;424;1014;230;50;3;10000;0;0;0;0;1;118.1818182;M;25R
850;31895;67974.72215;259.5593528;197.1421637;3086.1;257;428;1014;230;50;3;10000;1;0;0;0;1;100;M;25R
772;42811;67809.18571;10.3078269;237.4655585;4191;251;296;1014;230;0;12;10000;1;0;0;0;1;100;M;25R
857;32217;67971.43553;208.8512988;166.1267876;3497.58;258;362;1014;230;50;3;10000;1;0;0;0;1;100;M;25R
1164;32542;67737.8498;10.9125225;344.8953593;4792.98;320;376;1014;240;45;4;10000;1;0;0;0;1;100;M;25R
803;32809;67796.46409;276.0898059;273.2979264;2621.28;268;440;1014;240;45;4;10000;1;0;0;0;1;100;M;25R
1221;63789;67725.83492;10.9912713;15.94679266;3947.16;273;460;1014;310;35;5;10000;1;0;0;0;1;100;M;25R
805;33232;67955.59425;276.0592326;336.2031815;3048;259;442;1014;240;45;4;10000;1;0;0;0;1;100;M;25R
921;33075;67936.43266;225.4075378;179.3533192;3048;270;398;1014;240;45;4;10000;1;0;0;0;1;100;M;25R
684;33146;67953.75994;259.6129771;245.9097406;3345.18;262;430;1014;240;45;4;10000;0;0;0;1;1;100;M;25R
733;33211;67653.17451;258.0300703;247.3706539;4366.26;250;250;1014;240;45;4;10000;1;0;0;0;1;100;M;25R
790;34448;67890.06213;259.6559288;243.0075391;3048;252;430;1014;220;30;8;10000;1;0;0;0;1;100;M;25R
682;34475;67845.48886;259.8135927;199.7396313;2468.88;270;442;1014;220;30;8;10000;1;0;0;0;1;100;M;25R
590;55624;67989.18736;256.31532;211.5929224;3749.04;266;442;1014;230;0;14;10000;1;0;0;0;1;100;M;25R
759;34882;67998.86412;276.0688335;274.4234895;2773.68;260;456;1014;220;30;8;10000;0;0;0;1;1;116.6666667;H;25R
640;66153;67879.17196;270.0350993;274.8425163;2514.6;253;430;1014;300;55;3;10000;1;0;0;0;1;116.6666667;M;25R
852;34584;67967.74736;259.5669435;201.2996588;3055.62;248;424;1014;220;30;8;10000;0;1;0;0;1;100;M;25R
953;35125;67643.00875;38.32882301;39.04524654;3688.08;261;478;1014;220;30;8;10000;1;0;0;0;1;136.3636364;M;25R
624;34700;67938.54741;214.6778389;179.3477669;2727.96;245;426;1014;220;30;8;10000;1;0;0;0;1;100;M;25R
712;34877;67838.07457;209.007733;147.4534392;3398.52;256;430;1014;220;30;8;10000;0;1;0;0;1;100;H;25R
1067;35700;66990.97237;92.84880739;86.10815043;5196.84;280;382;1014;220;30;8;10000;1;0;0;0;1;136.3636364;M;25R
668;36182;67971.01772;274.5274586;265.9982462;2933.7;245;426;1014;230;35;7;10000;0;0;0;1;1;144.4444444;M;25R
680;61178;67805.05538;225.4887343;176.7263089;3154.68;256;426;1014;260;0;14;10000;1;0;0;0;1;120;M;25R
616;36931;67983.30607;249.2326438;200.0525075;3253.74;266;440;1014;230;35;7;10000;1;0;0;0;1;133.3333333;M;25R
701;37249;67936.06733;208.8588339;166.5993652;3520.44;282;424;1014;230;35;7;10000;1;0;0;0;1;128.5714286;M;25R
893;62255;67942.76807;208.8696522;146.3460868;3299.46;291;360;1014;290;40;6;10000;1;0;0;0;1;100;M;25R
656;37231;67957.76823;208.9105651;173.3760557;3497.58;280;398;1014;230;35;7;10000;1;0;0;0;1;133.3333333;M;25R
659;37603;67837.84692;204.0025104;161.2646833;3215.64;274;362;1014;230;35;7;10000;1;0;0;0;1;100;M;25R
724;50691;67897.48395;225.4795016;179.3278853;3467.1;257;396;1014;230;0;18;10000;1;0;0;0;1;128.5714286;M;25R
637;37873;67858.56779;212.3099556;179.5978382;3139.44;243;378;1014;200;0;10;10000;1;0;0;0;1;100;M;25R
902;40015;65670.40896;16.97030571;43.47348881;4168.14;298;360;1014;230;0;11;10000;0;0;0;1;1;140;J;25R
1066;63373;67951.88827;208.928764;172.1419467;3977.64;271;410;1014;310;35;5;10000;0;0;0;0;1;100;M;25R
597;38295;67926.025;253.0721037;247.0463757;1790.7;279;430;1014;200;0;10;10000;1;0;0;0;1;100;M;25L
756;38846;67986.06158;259.6048411;199.5866131;3063.24;263;414;1014;200;0;10;10000;1;0;0;0;1;100;M;25R
625;38884;67959.19621;256.7836046;247.2642948;2773.68;258;424;1014;200;0;10;10000;0;0;0;0;1;100;M;25L
856;61172;67935.83276;259.6403291;207.5116802;3360.42;275;446;1014;260;0;14;10000;1;0;0;0;1;122.2222222;M;25R
767;59062;67857.73494;259.8810689;211.2200172;2217.42;253;412;1015;250;0;14;10000;1;0;0;0;1;100;M;25R
813;68173;59657.2264;100.7106203;76.87143006;4678.68;262;366;1014;220;50;3;10000;1;0;0;0;1;128.5714286;M;25R
586;39646;67815.95427;241.8262844;249.7193526;2735.58;288;462;1014;230;0;11;10000;0;0;0;1;1;100;H;25R
628;39579;67924.07077;248.3856223;247.6280824;2811.78;288;446;1014;200;0;10;10000;1;0;0;0;1;100;M;25R
672;40046;67875.47186;250.4526244;247.6881722;2994.66;262;430;1014;230;0;11;10000;0;0;0;1;1;166.6666667;M;25R
978;40790;64861.50066;22.39269635;25.19261813;4754.88;246;478;1014;230;0;11;10000;1;0;0;0;1;157.1428571;M;25R
785;49877;67785.25423;276.1258514;274.7957517;2628.9;250;426;;;;;;1;0;0;0;1;100;M;25R
961;69544;67260.78831;7.166677332;237.0090925;4381.5;209;332;1014;240;0;10;10000;1;0;0;0;1;120;M;25R
1247;64356;67372.09228;38.19155011;40.85628887;4968.24;283;414;1014;310;35;5;10000;1;0;0;0;1;100;M;25R
871;77427;67699.27908;10.7205964;74.47650066;4069.08;322;266;1014;300;35;5;10000;1;0;0;0;1;100;M;25L
628;41456;67984.48698;251.3184688;237.091303;3032.76;252;410;1014;230;0;12;10000;0;0;0;1;1;133.3333333;M;25R
647;41679;67923.63607;218.0498545;182.6358387;2971.8;279;364;1014;230;0;12;10000;1;0;0;0;1;128.5714286;M;25R
868;41944;67293.57896;92.85961691;85.78925444;5311.14;274;378;1014;230;0;12;10000;1;0;0;0;1;100;M;25R
607;42603;67995.6293;256.9233645;211.7909162;2811.78;281;446;1014;230;0;12;10000;1;0;0;0;1;100;M;25R
605;43247;67893.04721;225.4511219;178.6418309;2606.04;256;430;1014;230;0;13;10000;1;0;0;0;1;100;M;25R
638;43540;67918.64404;254.7923655;243.1557162;2324.1;266;444;1014;230;0;13;10000;1;0;0;0;1;100;M;25R
938;45198;67561.85563;38.29669907;45.70770757;4678.68;251;492;1013;210;0;11;10000;1;0;0;0;1;100;M;25R
758;45205;67848.24919;225.4705281;178.5538592;2956.56;255;424;1013;210;0;11;10000;1;0;0;0;1;100;M;25R
933;65169;67905.85155;225.4462893;188.8601264;3619.5;241;270;1014;300;55;3;10000;1;0;0;0;1;100;M;25R
557;45335;67720.26736;244.7090246;212.8059685;3284.22;267;440;1013;210;0;11;10000;1;0;0;0;1;100;M;25R
602;45422;67927.35607;242.8686566;241.0630266;2689.86;259;440;1013;210;0;11;10000;0;0;0;1;1;100;M;25R
822;45493;67924.27553;208.8952373;175.3409564;3604.26;249;350;1013;210;0;11;10000;1;0;0;0;1;100;M;25R
675;45748;67874.36676;270.205262;274.1377819;2659.38;235;392;1013;210;0;11;10000;0;0;0;0;1;125;M;25R
872;45668;67949.40834;92.69373887;85.73103974;5151.12;300;392;1013;210;0;11;10000;0;0;1;0;1;100;H;25R
681;45929;67230.4868;259.6085652;272.9086029;4366.26;273;446;1013;210;0;11;10000;1;0;0;0;1;122.2222222;M;25R
634;53192;67322.98274;239.2577296;247.4526481;3063.24;264;426;1014;230;0;15;10000;1;0;0;0;1;128.5714286;M;25R
601;46986;67771.65516;240.4300393;231.9221851;3284.22;237;408;1014;200;0;10;10000;1;0;0;0;1;100;M;25R
695;48073;67989.08566;259.5180581;198.8599732;3215.64;267;440;1014;200;0;10;10000;1;0;0;0;1;100;M;25R
889;48827;67616.11631;259.9992407;201.7010931;4564.38;270;430;;;;;;1;0;0;0;1;100;M;25R
893;48958;67915.29617;259.6369968;236.9835815;3078.48;288;446;;;;;;0;0;0;1;1;100;M;25R
718;49394;67944.97117;225.4065143;179.5375393;2804.16;240;410;;;;;;1;0;0;0;1;100;M;25R
847;49902;64856.81115;93.02725249;86.04355848;5036.82;299;392;;;;;;0;0;1;0;1;100;H;25R
644;52249;67775.10234;247.2605193;246.0890892;3063.24;240;430;1014;230;0;15;10000;1;0;0;0;1;133.3333333;M;25R
846;71357;67471.05299;260.210111;217.9367151;3832.86;260;426;1014;250;0;11;10000;1;0;0;0;1;100;M;25R
634;52522;67689.74473;239.0480716;247.4703564;3002.28;254;446;1014;230;0;15;10000;0;0;0;1;1;133.3333333;H;25R
1354;51669;67846.64873;93.89047227;89.11288039;5478.78;253;332;1014;230;0;18;10000;1;0;0;0;1;100;H;25R
1050;52569;66950.93308;131.7811425;110.3653444;4869.18;322;302;1014;230;0;15;10000;1;0;0;0;1;150;M;25R
573;53696;67530.73907;240.0820599;237.7608232;2857.5;245;414;1014;230;0;15;10000;1;0;0;0;1;133.3333333;M;25R
664;54801;67809.01624;254.3300962;247.2614866;2560.32;266;440;1014;230;0;14;10000;1;0;0;0;1;140;M;25R
903;54817;67773.50046;38.41068731;52.17255627;4587.24;263;462;1014;230;0;14;10000;1;0;0;0;1;133.3333333;M;25R
667;55936;67974.69643;203.3702121;169.9005652;3802.38;246;346;1014;250;0;15;10000;1;0;0;0;1;100;M;25R
612;58829;67780.98256;243.9429393;242.6059636;3627.12;268;444;1015;250;0;14;10000;1;0;0;0;1;100;M;25R
621;58877;67920.69338;219.6610869;167.5468057;2545.08;249;382;1015;250;0;14;10000;1;0;0;0;1;100;M;25R
717;59322;67921.6036;225.4073699;176.5961894;2217.42;246;430;1015;250;0;14;10000;1;0;0;0;1;100;M;25R
684;59862;67826.09092;259.7055805;191.4181392;2750.82;258;428;1014;260;0;14;10000;1;0;0;0;1;100;M;25R
589;59966;67916.92414;244.2787516;240.6735529;2834.64;287;474;1014;260;0;14;10000;0;0;0;1;1;100;H;25R
658;59942;67845.18339;259.0216404;212.0838497;2705.1;277;430;1014;260;0;14;10000;1;0;0;0;1;100;M;25R
658;60823;67916.93618;254.5925006;211.4322432;3596.64;271;446;1014;260;0;14;10000;1;0;0;0;1;120;M;25R
726;61307;67997.61429;276.0440636;274.5551806;2567.94;242;424;1014;290;40;6;10000;0;0;0;1;1;120;M;25R
861;61426;67486.49237;35.2010264;27.95004651;5966.46;262;494;1014;290;40;6;10000;1;0;0;0;1;120;M;25R
739;61438;67994.39004;225.3516085;177.1848573;2910.84;248;424;1014;290;40;6;10000;1;0;0;0;1;118.1818182;M;25R
823;61513;67904.17601;275.9956541;274.7520235;3048;248;396;1014;290;40;6;10000;1;0;0;0;1;115.3846154;M;25R
732;61890;67826.33007;276.1180644;272.0268653;3040.38;250;412;1014;290;40;6;10000;1;0;0;0;1;113.3333333;M;25R
743;62042;67613.14515;214.5185823;176.0744362;2750.82;252;426;1014;290;40;6;10000;1;0;0;0;1;114.2857143;M;25R
848;63003;67961.12675;215.2630579;173.0338895;3733.8;288;430;1014;310;35;5;10000;1;0;0;0;1;100;M;25R
1070;63104;67984.11005;259.5735343;212.7995553;3086.1;243;382;1014;310;35;5;10000;1;0;0;0;1;100;M;25R
1037;63105;67862.90315;259.7315172;213.5592983;3169.92;266;440;1014;310;35;5;10000;1;0;0;0;1;100;M;25R
864;63416;67961.75269;208.8004523;170.9054428;4137.66;274;366;1014;310;35;5;10000;1;0;0;0;1;100;M;25R
803;64042;67891.67605;259.6724796;211.4641786;3710.94;260;430;1014;310;35;5;10000;1;0;0;0;1;100;M;25R
811;64205;67941.06112;259.6464307;247.4760031;4267.2;262;430;1014;310;35;5;10000;1;0;0;0;1;100;M;25R
757;64235;67809.94242;271.0511278;231.5490605;3962.4;269;430;1014;310;35;5;10000;1;0;0;0;1;100;M;25R
836;64629;67977.90229;210.4506484;154.5362165;3916.68;251;376;1014;310;35;5;10000;1;0;0;0;1;100;M;25R
925;65005;67716.65336;38.33658046;51.91560499;4991.1;242;494;1014;300;55;3;10000;1;0;0;0;1;100;M;25R
633;65061;67796.99712;256.8650699;229.9915192;3162.3;254;412;1014;300;55;3;10000;0;0;0;1;1;100;M;25R
562;65292;67770.6408;242.3135802;231.9752221;3314.7;253;430;1014;300;55;3;10000;1;0;0;0;1;100;M;25R
873;65937;67832.97858;10.71679571;287.8893098;4617.72;263;462;1014;300;55;3;10000;0;0;0;1;1;100;J;25R
584;65963;67771.00414;242.8291141;241.4163791;2560.32;280;446;1014;300;55;3;10000;1;0;0;0;1;118.1818182;M;25R
741;66985;67904.59065;259.6893738;238.5684795;3337.56;266;446;1014;220;50;3;10000;1;0;0;0;1;128.5714286;M;25R
754;67489;58420.88161;102.3223379;80.20915486;5577.84;323;474;1014;220;50;3;10000;1;0;0;0;1;133.3333333;M;25R
746;67852;67894.41073;208.9400965;172.5025624;3604.26;271;348;1014;220;50;3;10000;1;0;0;0;1;128.5714286;M;25R
646;68364;67889.44038;201.5346808;171.8727818;3512.82;251;378;1014;220;50;3;10000;1;0;0;0;1;120;M;25R
698;68754;67955.34044;208.8084551;174.4259094;3566.16;239;366;1014;240;0;10;10000;1;0;0;0;1;100;M;25R
692;70930;67774.12327;188.1138114;170.9370849;2979.42;272;382;1014;250;0;11;10000;1;0;0;0;1;100;M;25R
716;71062;67542.35647;199.5226827;172.419939;3383.28;253;412;1014;250;0;11;10000;1;0;0;0;1;100;M;25R
644;71207;67973.79203;213.4096861;177.4048247;3147.06;248;426;1014;250;0;11;10000;1;0;0;0;1;100;M;25R
747;71615;67959.82375;259.1724856;237.7770283;3276.6;264;446;1014;250;0;11;10000;0;0;0;1;1;100;M;25R
657;71961;67853.78349;256.53844;231.7821549;3108.96;262;430;1014;250;0;11;10000;0;0;0;1;1;100;M;25R
808;72502;67934.39392;225.4218449;177.5964929;3383.28;270;396;1014;300;40;4;10000;1;0;0;0;1;100;M;25R
739;72860;67893.78491;225.3283485;178.167723;1836.42;280;392;1014;300;40;4;10000;0;0;0;1;1;100;H;25R
705;73079;67835.21918;250.0625844;236.5674266;2575.56;256;426;1014;300;40;4;10000;1;0;0;0;1;122.2222222;M;25R
656;73680;67921.17289;216.6148509;179.4355731;3268.98;269;424;1014;300;40;4;10000;1;0;0;0;1;122.2222222;M;25R
670;31437;67870.26671;259.9223553;244.0566184;3055.62;269;426;1015;310;40;7;10000;1;0;0;0;2;100;M;25R
757;62469;67917.95432;208.8672547;147.1074783;4792.98;274;350;1014;230;0;8;10000;1;0;0;0;2;120;M;25R
820;33052;67877.10255;259.7160323;212.0830636;2743.2;265;428;1015;300;0;3;10000;1;0;0;0;2;122.2222222;M;25R
741;56259;67966.13094;259.6061112;240.3301464;3200.4;263;424;1014;210;0;12;10000;1;0;0;0;2;122.2222222;M;25R
728;23651;67889.46743;260.0953498;242.6884739;3032.76;264;444;1015;320;80;5;10000;0;0;0;0;2;118.1818182;M;25R
999;52385;67676.63035;10.84608813;55.37837629;3512.82;320;430;1014;220;0;14;10000;1;0;0;0;2;120;M;25R
636;72017;67970.62586;243.0253279;243.9748317;3025.14;251;428;1014;260;0;7;10000;1;0;0;0;2;100;M;25R
606;2769;67969.94987;271.1184781;295.1447206;2910.84;275;444;1014;290;30;7;10000;1;0;0;0;2;100;M;25L
677;31602;67920.51292;259.8604788;247.1831358;3048;277;440;1015;310;40;7;10000;1;0;0;0;2;100;M;25R
800;57210;67821.56661;208.9866922;166.9885666;3634.74;280;362;1014;210;0;12;10000;1;0;0;0;2;122.2222222;M;25R
777;72853;67902.1143;259.675649;233.1492971;2895.6;274;408;1014;260;0;7;10000;1;0;0;0;2;100;M;25R
583;3994;67904.50747;271.19996;274.4327532;3116.58;271;430;1015;230;30;5;10000;1;0;0;0;2;100;M;25L
701;27182;67870.63385;294.9500275;301.8199078;3634.74;251;300;1015;320;65;7;10000;1;0;0;0;2;120;M;25R
752;49157;67960.87798;259.6052566;253.8188421;3261.36;264;424;1015;220;0;16;10000;1;0;0;0;2;166.6666667;M;25R
792;72928;67912.34465;204.0585303;162.3428184;3108.96;252;412;1014;260;0;7;10000;1;0;0;0;2;100;M;25R
